"ENGLP_2016","Proficiency","AGE","Age","SEX_ABS","Sex","STATE","State","REGIONTYPE","Geography Level","ASGS_2016","Region","TIME","Year","Value","Flag Codes","Flags"
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40301","Holdfast Bay","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40301","Holdfast Bay","2016","2016",0,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2006","2006",5,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2011","2011",6,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",5,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2006","2006",5,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2011","2011",13,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",9,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2006","2006",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2011","2011",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2006","2006",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2011","2011",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2006","2006",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2011","2011",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2006","2006",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2011","2011",3,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2006","2006",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2011","2011",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2006","2006",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2011","2011",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2006","2006",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2006","2006",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40302","Marion","2016","2016",3,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2006","2006",0,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2011","2011",4,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",3,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2006","2006",15,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2011","2011",13,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",15,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2006","2006",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2011","2011",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2006","2006",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2011","2011",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2006","2006",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2011","2011",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2006","2006",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2011","2011",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2006","2006",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2011","2011",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2006","2006",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2011","2011",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2006","2006",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2006","2006",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40303","Mitcham","2016","2016",0,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2006","2006",3,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2011","2011",6,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",5,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2006","2006",17,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2011","2011",10,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",7,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2006","2006",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2011","2011",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2006","2006",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2011","2011",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2006","2006",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2011","2011",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2006","2006",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2011","2011",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2006","2006",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2011","2011",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2006","2006",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2011","2011",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2006","2006",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2006","2006",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",0,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2006","2006",3,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2011","2011",3,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",7,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2006","2006",3,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2011","2011",13,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",8,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2006","2006",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2011","2011",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2006","2006",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2011","2011",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2006","2006",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2011","2011",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2006","2006",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2011","2011",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2006","2006",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2011","2011",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2006","2006",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2011","2011",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",3,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2006","2006",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",3,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2006","2006",3,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2011","2011",5,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",3,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2006","2006",0,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2011","2011",0,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",0,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2006","2006",4,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2011","2011",5,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",9,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2006","2006",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2011","2011",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2006","2006",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2011","2011",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2006","2006",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2011","2011",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2006","2006",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2011","2011",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2006","2006",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2011","2011",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2006","2006",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2011","2011",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2006","2006",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2006","2006",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",0,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2006","2006",8,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2011","2011",3,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",5,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2006","2006",6,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2011","2011",12,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",9,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2006","2006",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2011","2011",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2006","2006",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2011","2011",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2006","2006",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2011","2011",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2006","2006",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2011","2011",3,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2006","2006",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2011","2011",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2006","2006",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2011","2011",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2006","2006",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2006","2006",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",0,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2006","2006",0,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2011","2011",0,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2016","2016",0,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2006","2006",0,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2011","2011",10,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2016","2016",3,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2006","2006",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2011","2011",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2016","2016",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2006","2006",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2011","2011",0,,
